1741;Jacob Munoz;Male;12/6/1960;ek@pobte.vn;True;
1744;Rosa Duncan;Male;28/1/1976;di@ka.gov;True;
1746;Philip Gilbert;Female;10/2/2000;oru@ga.gi;True;
1747;Vernon Doyle;Female;29/3/1994;lotekod@edev.lt;True;
1754;Jim Santiago;Male;17/9/1983;ulumoic@uzdo.tg;True;
1755;Kathryn Page;Female;13/12/1994;meto@pazap.mz;True;
1757;Nancy Wagner;Male;8/11/1982;tow@pe.sd;True;
1758;Vera Fowler;Female;6/3/1981;eredu@vewkuma.nz;True;
1759;Mae Adkins;Male;12/5/1960;renriuf@ti.er;True;
1762;Marvin Newman;Female;11/1/1988;ez@mabtuoze.md;True;
1768;Florence Warren;Female;16/12/1956;hugji@vi.tk;True;
1770;Vincent Garrett;Male;9/5/1980;led@itgiuk.ng;True;
1771;Louis Bates;Female;29/10/2000;saplear@guren.dz;True;
1772;Jack Rhodes;Male;27/12/1995;elnuhup@ut.sh;True;
1773;Mabel Burton;Male;26/1/1953;tewihop@ku.uk;True;
1774;Alvin Simpson;Male;29/5/1968;migmamjoj@uvu.ck;True;
1776;Bobby Hart;Female;23/8/1994;go@baobuak.fr;True;
1777;Henrietta Torres;Female;28/1/1957;lesleho@ne.sn;True;
1778;Dustin Page;Male;18/2/1965;lu@zonfof.sc;True;
1781;Donald Wilkins;Female;22/1/1985;cakovho@puhuju.by;True;
1782;Myrtie Taylor;Male;20/8/1979;koltisig@go.za;True;
1784;Marcus Underwood;Male;26/11/1965;cisrasreh@si.dz;True;
1785;Elnora Perry;Female;23/7/1972;aga@niclo.na;True;
1787;Rebecca Hernandez;Female;9/1/1993;oho@asko.hn;True;
1789;Mike Manning;Female;27/7/1963;cupebgog@dacimu.na;True;
1790;Francis Sanchez;Male;7/8/1966;biz@ka.vn;True;
1792;Micheal Saunders;Male;26/6/1971;wisi@fog.lu;True;
1793;Manuel Vasquez;Male;8/5/1993;hu@suzpu.do;True;
1795;Alvin Bush;Female;29/8/1971;suvamub@gonbu.nf;True;
1796;Caleb Luna;Male;30/6/1975;rofo@zebzog.gu;True;
1798;Carlos Logan;Male;4/9/1975;wujhocce@rav.kg;True;
1799;Edna Moss;Male;26/9/1996;bi@lo.et;True;
1800;Ricardo Mason;Female;20/12/1996;ce@me.vn;True;
1801;Tillie Spencer;Male;2/12/1983;jib@mafobsi.ly;True;
1804;Dennis Steele;Female;12/1/1964;pulrigpu@beadu.uy;True;
1806;Mario Lopez;Male;3/10/1954;zibame@ecnoar.gn;True;
1808;Harriett McCarthy;Female;27/6/1955;nera@um.ro;True;
1812;Elnora Underwood;Male;30/7/1980;piko@isu.eg;True;
1813;Elmer Potter;Female;20/10/1996;retauk@rukoolo.mw;True;
1815;Daniel Daniel;Male;3/2/1968;em@de.ad;True;
1817;Bruce Yates;Male;23/6/1994;gu@etefbir.ps;True;
1818;Willie Bell;Female;24/2/1983;zuwodi@ojoitmof.gg;True;
1819;Hallie Blake;Male;1/1/1954;suil@negoebe.jp;True;
1821;Hettie Woods;Female;26/5/1975;fosnoh@bibpabib.kh;True;
1824;Lottie Hansen;Female;24/6/1994;ca@woj.cm;True;
1829;Cory Wells;Male;25/10/2000;hub@ra.io;True;
1833;Jack Alvarez;Male;14/5/1990;arehipaf@dun.sx;True;
1835;Dora James;Female;17/11/1974;giboto@mivruse.az;True;
1837;Phillip Santos;Male;2/6/1980;igeva@pinsiroci.dz;True;
1839;Sally Doyle;Female;24/4/1972;rok@denepba.tj;True;
1841;Devin Yates;Male;14/7/1956;wan@tunet.kp;True;
1842;Alberta Brooks;Male;15/11/1960;ac@vucwisek.rs;True;
1847;Willie West;Male;26/12/1998;vol@ma.hu;True;
1848;Sara Porter;Female;16/4/1982;zi@oje.ws;True;
1850;Lura Carter;Female;25/8/1975;asuwif@pi.vn;True;
1851;Alan Burgess;Female;25/6/1953;las@noud.pr;True;
1854;Clara Franklin;Male;14/2/1983;huzor@ga.np;True;
1857;Ellen Lucas;Female;4/11/1976;vipji@elijit.ao;True;
1859;Cecelia Matthews;Female;25/12/1967;monkata@japzun.org;True;
1860;Mollie Stone;Female;29/1/1984;fojimziz@suzpifnag.li;True;
1862;Ivan Ford;Male;13/7/1979;gik@pofauba.ls;True;
1866;Harold Reese;Female;21/12/1961;wat@agi.io;True;
1868;Harold Gonzales;Male;11/2/1966;pogkozjiv@vemsap.by;True;
1869;Lydia Gill;Male;24/10/1976;ajetucu@hecnoko.org;True;
1871;Jeremiah Fernandez;Male;25/1/1994;upzes@uvbi.ws;True;
1872;Owen Schneider;Female;24/6/1981;woruvvo@dese.ci;True;
1873;Lora Lynch;Male;29/5/1980;wusim@lot.pn;True;
1876;Adele White;Female;5/8/1981;weh@ku.sn;True;
1880;Jimmy Abbott;Female;22/12/1995;zuepozil@wemvi.uk;True;
1882;Calvin Harrington;Male;17/4/1982;faz@kingo.as;True;
1883;Jackson Walton;Male;17/11/1962;uziej@diksu.im;True;
1884;Cody Mendoza;Female;29/4/1960;elak@fohet.gs;True;
1885;Isaac Swanson;Female;29/4/1965;gahsave@roru.gt;True;
1886;Eddie Patrick;Female;8/8/1973;wum@arva.er;True;
1887;Dollie Olson;Female;13/4/1991;awa@meidedu.fj;True;
1889;Oscar Carroll;Male;5/6/1977;muc@ram.bf;True;
1890;Ronald Copeland;Female;19/3/1976;ma@lub.yt;True;
1893;Isabel Nash;Male;24/2/2000;jis@egoavrek.tg;True;
1894;Gertrude Atkins;Female;24/12/1990;gaikho@ilronvog.jp;True;
1896;Michael Hall;Female;2/7/1961;zah@ro.mc;True;
1899;Edith Perez;Male;4/2/2000;sotfige@bos.ng;True;
1900;Hettie Rios;Male;22/11/1953;hihokoc@hor.su;True;
1902;Leon Rice;Male;23/6/1970;fahetel@hohu.tp;True;
1903;Alta Harrington;Female;20/2/1965;veg@cime.it;True;
1904;Elmer Mendoza;Female;2/10/1986;tegofbe@ca.lv;True;
1911;Johanna Gutierrez;Male;16/4/1965;ditih@hat.bg;True;
1917;Phoebe Richards;Female;2/6/1971;berimgis@dosseneh.tl;True;
1919;George Fields;Female;23/9/1977;jucok@ed.sy;True;
1921;Trevor Reeves;Female;27/8/1960;revgul@dic.no;True;
1922;Clara Higgins;Male;2/4/1975;nisgus@dor.com;True;
1923;Etta Buchanan;Female;31/10/1975;tijgof@pajko.ir;True;
1924;Mildred Alvarado;Female;13/6/1958;ha@nulemwuh.my;True;
1925;May Daniels;Female;27/3/1972;feh@fezirkiw.kz;True;
1927;Vincent Floyd;Male;28/5/1990;vuh@fac.id;True;
1928;Estelle Kelly;Female;31/1/1994;ipnaz@nafo.np;True;
1929;Mollie Pearson;Female;30/8/1956;en@kenusbip.ye;True;
1930;Lillie Tate;Female;30/3/1987;nukcat@monmalim.pf;True;
1932;Nicholas Bishop;Female;17/3/1993;se@tarugle.pe;True;
1934;Douglas Ballard;Male;27/5/1987;ebgoclat@ruevu.ss;True;
1937;Harvey Harrington;Female;5/7/1989;kal@go.pt;True;
1940;Janie Byrd;Female;7/2/1989;osamu@bugotbe.bs;True;
1944;Tom Griffin;Female;2/2/1957;locod@azuurecup.sc;True;
1949;Kate Walters;Male;11/9/1954;zifof@gaila.bs;True;
1952;Effie Collier;Female;15/6/1977;soluglaz@puhgaow.bd;True;
1954;Clara Yates;Female;29/11/1959;wewlo@puwnis.sj;True;
1956;Jorge Turner;Male;25/2/1966;vadu@of.yt;True;
1957;Rachel Mack;Male;11/10/1954;calmi@ito.so;True;
1958;Oscar Hall;Male;19/8/1953;avi@ipwoz.sh;True;
1959;Justin Riley;Male;25/12/1982;juum@vole.co.uk;True;
1961;Ethel Potter;Female;21/6/1961;cuag@pag.mk;True;
1964;Warren Jordan;Male;25/6/1988;sisrehsiv@ne.cd;True;
1966;Ralph White;Female;31/10/1976;cu@in.sj;True;
1968;Gilbert Cruz;Female;18/5/1957;usdu@ca.tr;True;
1969;Olivia Fowler;Female;8/9/1957;vabsad@tig.km;True;
1972;Harvey Singleton;Female;25/6/1957;hibul@odeje.na;True;
1975;Maude Cross;Male;12/8/1985;cacere@waviv.ar;True;
1977;Mario Owen;Male;26/7/1970;be@egpohod.lc;True;
1978;Thomas Ray;Female;18/1/1982;pa@gurunwip.gm;True;
1979;Andre Bates;Female;15/12/1977;nokoh@rudos.lb;True;
1981;Isabel Holt;Female;13/10/1997;foftut@bajjeppag.ec;True;
1983;Blake Greene;Female;15/5/1975;muiwsu@esaviteca.gn;True;
1984;Marcus Vargas;Female;28/10/1991;puguga@aszud.mr;True;
1986;David Perkins;Female;28/1/1958;aca@wa.uk;True;
1987;Sadie Stewart;Male;24/7/1966;oteej@wobromip.org;True;
1990;Frances Vargas;Female;21/7/1986;igeak@aro.sr;True;
1991;Elsie Peterson;Male;9/4/1967;dopcivuh@ducsif.af;True;
1992;Emily Carroll;Female;2/7/1987;concib@bakiip.fj;True;
1995;Fanny Torres;Female;23/2/1979;riwes@wu.no;True;
1996;Jared Hines;Male;10/11/1983;gopi@rubvih.bi;True;
1998;Katie Mitchell;Male;3/2/1986;ukocof@ohke.ve;True;
1999;Kathryn Day;Female;13/1/1974;muramat@pageini.pm;True;
